t	V	DV/V0 in %
9.43	34.03	-5.4721
9.44	34.0325	-5.46515
9.45	34.035	-5.45824
9.46	34.0375	-5.45135
9.47	34.04	-5.4445
9.48	34.0424	-5.43769
9.49	34.0449	-5.43091
9.5	34.0473	-5.42418
9.51	34.0497	-5.41749
9.52	34.0521	-5.41085
9.53	34.0545	-5.40426
9.54	34.0568	-5.39772
9.55	34.0592	-5.39123
9.56	34.0615	-5.3848
9.57	34.0638	-5.37843
9.58	34.066	-5.37212
9.59	34.0683	-5.36587
9.6	34.0705	-5.35969
9.61	34.0727	-5.35357
9.62	34.0749	-5.34752
9.63	34.077	-5.34154
9.64	34.0792	-5.33563
9.65	34.0813	-5.32979
9.66	34.0833	-5.32404
9.67	34.0854	-5.31835
9.68	34.0874	-5.31275
9.69	34.0894	-5.30723
9.7	34.0914	-5.30178
9.71	34.0933	-5.29643
9.72	34.0952	-5.29115
9.73	34.0971	-5.28597
9.74	34.0989	-5.28087
9.75	34.1007	-5.27585
9.76	34.1025	-5.27093
9.77	34.1042	-5.2661
9.78	34.1059	-5.26136
9.79	34.1076	-5.25672
9.8	34.1092	-5.25217
9.81	34.1108	-5.24771
9.82	34.1124	-5.24335
9.83	34.1139	-5.23909
9.84	34.1154	-5.23493
9.85	34.1169	-5.23086
9.86	34.1183	-5.2269
9.87	34.1197	-5.22303
9.88	34.1211	-5.21927
9.89	34.1224	-5.21561
9.9	34.1237	-5.21205
9.91	34.1249	-5.20859
9.92	34.1261	-5.20524
9.93	34.1273	-5.20199
9.94	34.1284	-5.19884
9.95	34.1295	-5.1958
9.96	34.1306	-5.19287
9.97	34.1316	-5.19004
9.98	34.1326	-5.18731
9.99	34.1335	-5.1847
10	34.1344	-5.18219
10.01	34.1353	-5.17978
10.02	34.1361	-5.17749
10.03	34.1369	-5.1753
10.04	34.1376	-5.17322
10.05	34.1384	-5.17124
10.06	34.139	-5.16938
10.07	34.1397	-5.16762
10.08	34.1403	-5.16597
10.09	34.1408	-5.16443
10.1	34.1413	-5.16299
10.11	34.1418	-5.16167
10.12	34.1422	-5.16045
10.13	34.1426	-5.15934
10.14	34.143	-5.15834
10.15	34.1433	-5.15744
10.16	34.1436	-5.15666
10.17	34.1438	-5.15598
10.18	34.1441	-5.1554
10.19	34.1442	-5.15494
10.2	34.1444	-5.15458
10.21	34.1444	-5.15433
10.22	34.1445	-5.15419
10.23	34.1445	-5.15415
10.24	34.1445	-5.15422
10.25	34.1444	-5.1544
10.26	34.1443	-5.15468
10.27	34.1442	-5.15506
10.28	34.144	-5.15555
10.29	34.1438	-5.15615
10.3	34.1435	-5.15685
10.31	34.1432	-5.15765
10.32	34.1429	-5.15856
10.33	34.1426	-5.15957
10.34	34.1422	-5.16068
10.35	34.1417	-5.1619
10.36	34.1412	-5.16322
10.37	34.1407	-5.16464
10.38	34.1402	-5.16615
10.39	34.1396	-5.16777
10.4	34.139	-5.16949
10.41	34.1383	-5.17131
10.42	34.1376	-5.17323
10.43	34.1369	-5.17524
10.44	34.1362	-5.17735
10.45	34.1354	-5.17956
10.46	34.1345	-5.18186
10.47	34.1337	-5.18426
10.48	34.1328	-5.18675
10.49	34.1318	-5.18934
10.5	34.1309	-5.19202
10.51	34.1299	-5.19479
10.52	34.1288	-5.19765
10.53	34.1278	-5.2006
10.54	34.1267	-5.20364
10.55	34.1256	-5.20677
10.56	34.1244	-5.20999
10.57	34.1232	-5.21329
10.58	34.122	-5.21668
10.59	34.1207	-5.22015
10.6	34.1195	-5.22371
10.61	34.1182	-5.22735
10.62	34.1168	-5.23107
10.63	34.1154	-5.23487
10.64	34.114	-5.23875
10.65	34.1126	-5.24271
10.66	34.1112	-5.24674
10.67	34.1097	-5.25085
10.68	34.1082	-5.25504
10.69	34.1067	-5.2593
10.7	34.1051	-5.26362
10.71	34.1035	-5.26802
10.72	34.1019	-5.27249
10.73	34.1003	-5.27703
10.74	34.0986	-5.28163
10.75	34.0969	-5.28629
10.76	34.0952	-5.29102
10.77	34.0935	-5.29581
10.78	34.0918	-5.30066
10.79	34.09	-5.30557
10.8	34.0882	-5.31054
10.81	34.0864	-5.31556
10.82	34.0846	-5.32064
10.83	34.0827	-5.32577
10.84	34.0809	-5.33094
10.85	34.079	-5.33617
10.86	34.0771	-5.34145
10.87	34.0752	-5.34677
10.88	34.0732	-5.35213
10.89	34.0713	-5.35754
10.9	34.0693	-5.36298
10.91	34.0674	-5.36847
10.92	34.0654	-5.37399
10.93	34.0634	-5.37955
10.94	34.0614	-5.38514
10.95	34.0593	-5.39076
10.96	34.0573	-5.39641
10.97	34.0553	-5.40208
10.98	34.0532	-5.40778
10.99	34.0511	-5.41351
11	34.0491	-5.41926
11.01	34.047	-5.42502
11.02	34.0449	-5.43081
11.03	34.0428	-5.43661
11.04	34.0407	-5.44242
11.05	34.0386	-5.44825
11.06	34.0365	-5.45408
11.07	34.0344	-5.45992
11.08	34.0323	-5.46577
11.09	34.0302	-5.47163
11.1	34.0281	-5.47748
11.11	34.026	-5.48334
11.12	34.0239	-5.48919
11.13	34.0218	-5.49504
11.14	34.0197	-5.50088
11.15	34.0176	-5.50671
11.16	34.0155	-5.51253
11.17	34.0134	-5.51835
11.18	34.0113	-5.52414
11.19	34.0092	-5.52992
11.2	34.0072	-5.53569
11.21	34.0051	-5.54143
11.22	34.003	-5.54715
11.23	34.001	-5.55285
11.24	33.9989	-5.55852
11.25	33.9969	-5.56416
11.26	33.9949	-5.56977
11.27	33.9929	-5.57536
11.28	33.9909	-5.5809
11.29	33.9889	-5.58642
11.3	33.9869	-5.59189
11.31	33.985	-5.59733
11.32	33.983	-5.60272
11.33	33.9811	-5.60808
11.34	33.9792	-5.61338
11.35	33.9773	-5.61864
11.36	33.9754	-5.62386
11.37	33.9736	-5.62902
11.38	33.9717	-5.63413
11.39	33.9699	-5.63919
11.4	33.9681	-5.64419
11.41	33.9663	-5.64914
11.42	33.9645	-5.65403
11.43	33.9628	-5.65886
11.44	33.9611	-5.66363
11.45	33.9594	-5.66833
11.46	33.9577	-5.67297
11.47	33.9561	-5.67754
11.48	33.9545	-5.68205
11.49	33.9529	-5.68649
11.5	33.9513	-5.69085
11.51	33.9497	-5.69515
11.52	33.9482	-5.69937
11.53	33.9467	-5.70352
11.54	33.9453	-5.70759
11.55	33.9438	-5.71158
11.56	33.9424	-5.7155
11.57	33.941	-5.71934
11.58	33.9397	-5.72309
11.59	33.9384	-5.72677
11.6	33.9371	-5.73036
11.61	33.9358	-5.73386
11.62	33.9346	-5.73729
11.63	33.9334	-5.74062
11.64	33.9322	-5.74387
11.65	33.9311	-5.74703
11.66	33.93	-5.7501
11.67	33.9289	-5.75308
11.68	33.9279	-5.75597
11.69	33.9268	-5.75877
11.7	33.9259	-5.76148
11.71	33.9249	-5.76409
11.72	33.924	-5.76661
11.73	33.9231	-5.76903
11.74	33.9223	-5.77136
11.75	33.9215	-5.77359
11.76	33.9207	-5.77573
11.77	33.92	-5.77777
11.78	33.9193	-5.77971
11.79	33.9186	-5.78156
11.8	33.918	-5.7833
11.81	33.9174	-5.78495
11.82	33.9169	-5.78649
11.83	33.9163	-5.78794
11.84	33.9159	-5.78929
11.85	33.9154	-5.79054
11.86	33.915	-5.79168
11.87	33.9146	-5.79273
11.88	33.9143	-5.79367
11.89	33.914	-5.79452
11.9	33.9137	-5.79526
11.91	33.9135	-5.7959
11.92	33.9133	-5.79644
11.93	33.9131	-5.79688
11.94	33.913	-5.79722
11.95	33.9129	-5.79746
11.96	33.9129	-5.7976
11.97	33.9129	-5.79763
11.98	33.9129	-5.79757
11.99	33.9129	-5.7974
12	33.913	-5.79714
12.01	33.9132	-5.79678
12.02	33.9133	-5.79631
12.03	33.9135	-5.79575
12.04	33.9138	-5.79509
12.05	33.914	-5.79432
12.06	33.9144	-5.79347
12.07	33.9147	-5.79251
12.08	33.9151	-5.79146
12.09	33.9155	-5.79031
12.1	33.9159	-5.78906
12.11	33.9164	-5.78772
12.12	33.9169	-5.78629
12.13	33.9175	-5.78476
12.14	33.9181	-5.78314
12.15	33.9187	-5.78142
12.16	33.9193	-5.77962
12.17	33.92	-5.77772
12.18	33.9207	-5.77573
12.19	33.9215	-5.77366
12.2	33.9223	-5.77149
12.21	33.9231	-5.76924
12.22	33.9239	-5.7669
12.23	33.9248	-5.76448
12.24	33.9257	-5.76197
12.25	33.9266	-5.75938
12.26	33.9276	-5.75671
12.27	33.9286	-5.75395
12.28	33.9296	-5.75112
12.29	33.9306	-5.7482
12.3	33.9317	-5.74521
12.31	33.9328	-5.74214
12.32	33.934	-5.73899
12.33	33.9351	-5.73577
12.34	33.9363	-5.73248
12.35	33.9375	-5.72911
12.36	33.9388	-5.72568
12.37	33.94	-5.72217
12.38	33.9413	-5.7186
12.39	33.9426	-5.71496
12.4	33.9439	-5.71125
12.41	33.9453	-5.70748
12.42	33.9467	-5.70365
12.43	33.9481	-5.69976
12.44	33.9495	-5.69581
12.45	33.951	-5.6918
12.46	33.9524	-5.68773
12.47	33.9539	-5.68361
12.48	33.9554	-5.67943
12.49	33.9569	-5.6752
12.5	33.9585	-5.67092
12.51	33.96	-5.66659
12.52	33.9616	-5.66222
12.53	33.9632	-5.6578
12.54	33.9648	-5.65333
12.55	33.9664	-5.64882
12.56	33.9681	-5.64427
12.57	33.9697	-5.63968
12.58	33.9714	-5.63506
12.59	33.9731	-5.63039
12.6	33.9748	-5.62569
12.61	33.9765	-5.62096
12.62	33.9782	-5.6162
12.63	33.9799	-5.61141
12.64	33.9816	-5.60659
12.65	33.9834	-5.60174
12.66	33.9851	-5.59687
12.67	33.9869	-5.59197
12.68	33.9887	-5.58706
12.69	33.9904	-5.58212
12.7	33.9922	-5.57717
12.71	33.994	-5.5722
12.72	33.9958	-5.56721
12.73	33.9976	-5.56222
12.74	33.9994	-5.55721
12.75	34.0012	-5.55219
12.76	34.003	-5.54717
12.77	34.0048	-5.54213
12.78	34.0066	-5.5371
12.79	34.0085	-5.53206
12.8	34.0103	-5.52702
12.81	34.0121	-5.52198
12.82	34.0139	-5.51694
12.83	34.0157	-5.51191
12.84	34.0175	-5.50688
12.85	34.0193	-5.50186
12.86	34.0211	-5.49685
12.87	34.0229	-5.49184
12.88	34.0247	-5.48685
12.89	34.0265	-5.48188
12.9	34.0283	-5.47692
12.91	34.0301	-5.47197
12.92	34.0319	-5.46704
12.93	34.0336	-5.46214
12.94	34.0354	-5.45725
12.95	34.0371	-5.45239
12.96	34.0389	-5.44755
12.97	34.0406	-5.44274
12.98	34.0423	-5.43795
12.99	34.0441	-5.43319
13	34.0458	-5.42847
13.01	34.0474	-5.42377
13.02	34.0491	-5.41911
13.03	34.0508	-5.41448
13.04	34.0524	-5.40989
13.05	34.0541	-5.40533
13.06	34.0557	-5.40082
13.07	34.0573	-5.39634
13.08	34.0589	-5.3919
13.09	34.0605	-5.38751
13.1	34.0621	-5.38316
13.11	34.0636	-5.37886
13.12	34.0651	-5.3746
13.13	34.0667	-5.37039
13.14	34.0682	-5.36622
13.15	34.0696	-5.36211
13.16	34.0711	-5.35805
13.17	34.0725	-5.35404
13.18	34.074	-5.35008
13.19	34.0754	-5.34618
13.2	34.0768	-5.34233
13.21	34.0781	-5.33854
13.22	34.0795	-5.3348
13.23	34.0808	-5.33113
13.24	34.0821	-5.32751
13.25	34.0834	-5.32395
13.26	34.0846	-5.32046
13.27	34.0859	-5.31702
13.28	34.0871	-5.31365
13.29	34.0883	-5.31034
13.3	34.0894	-5.3071
13.31	34.0906	-5.30392
13.32	34.0917	-5.30081
13.33	34.0928	-5.29777
13.34	34.0939	-5.29479
13.35	34.0949	-5.29188
13.36	34.0959	-5.28904
13.37	34.0969	-5.28627
13.38	34.0979	-5.28357
13.39	34.0989	-5.28094
13.4	34.0998	-5.27838
13.41	34.1007	-5.2759
13.42	34.1015	-5.27348
13.43	34.1024	-5.27114
13.44	34.1032	-5.26888
13.45	34.104	-5.26668
13.46	34.1048	-5.26456
13.47	34.1055	-5.26252
13.48	34.1062	-5.26055
13.49	34.1069	-5.25866
13.5	34.1075	-5.25684
13.51	34.1082	-5.25511
13.52	34.1088	-5.25344
13.53	34.1093	-5.25186
13.54	34.1099	-5.25035
13.55	34.1104	-5.24892
13.56	34.1109	-5.24756
13.57	34.1113	-5.24629
13.58	34.1118	-5.24509
13.59	34.1122	-5.24397
13.6	34.1125	-5.24293
13.61	34.1129	-5.24196
13.62	34.1132	-5.24108
13.63	34.1135	-5.24027
13.64	34.1138	-5.23955
13.65	34.114	-5.2389
13.66	34.1142	-5.23833
13.67	34.1144	-5.23784
13.68	34.1145	-5.23742
13.69	34.1146	-5.23709
13.7	34.1147	-5.23683
13.71	34.1148	-5.23665
13.72	34.1148	-5.23655
13.73	34.1148	-5.23653
13.74	34.1148	-5.23659
13.75	34.1148	-5.23672
13.76	34.1147	-5.23693
13.77	34.1146	-5.23721
13.78	34.1145	-5.23758
13.79	34.1143	-5.23802
13.8	34.1141	-5.23853
13.81	34.1139	-5.23913
13.82	34.1137	-5.23979
13.83	34.1134	-5.24054
13.84	34.1131	-5.24135
13.85	34.1128	-5.24225
13.86	34.1124	-5.24321
13.87	34.1121	-5.24425
13.88	34.1117	-5.24536
13.89	34.1112	-5.24654
13.9	34.1108	-5.2478
13.91	34.1103	-5.24913
13.92	34.1098	-5.25052
13.93	34.1093	-5.25199
13.94	34.1087	-5.25353
13.95	34.1082	-5.25514
13.96	34.1075	-5.25681
13.97	34.1069	-5.25856
13.98	34.1063	-5.26037
13.99	34.1056	-5.26224
14	34.1049	-5.26418
14.01	34.1042	-5.26619
14.02	34.1034	-5.26826
14.03	34.1027	-5.2704
14.04	34.1019	-5.27259
14.05	34.1011	-5.27485
14.06	34.1002	-5.27718
14.07	34.0994	-5.27956
14.08	34.0985	-5.282
14.09	34.0976	-5.2845
14.1	34.0967	-5.28705
14.11	34.0957	-5.28967
14.12	34.0948	-5.29234
14.13	34.0938	-5.29506
14.14	34.0928	-5.29784
14.15	34.0918	-5.30067
14.16	34.0907	-5.30356
14.17	34.0897	-5.30649
14.18	34.0886	-5.30948
14.19	34.0875	-5.31252
14.2	34.0864	-5.3156
14.21	34.0853	-5.31873
14.22	34.0841	-5.32191
14.23	34.083	-5.32513
14.24	34.0818	-5.3284
14.25	34.0806	-5.33171
14.26	34.0794	-5.33506
14.27	34.0782	-5.33845
14.28	34.0769	-5.34188
14.29	34.0757	-5.34535
14.3	34.0744	-5.34886
14.31	34.0731	-5.3524
14.32	34.0718	-5.35598
14.33	34.0705	-5.35959
14.34	34.0692	-5.36324
14.35	34.0679	-5.36691
14.36	34.0666	-5.37062
14.37	34.0652	-5.37435
14.38	34.0639	-5.37812
14.39	34.0625	-5.38191
14.4	34.0611	-5.38572
14.41	34.0598	-5.38956
14.42	34.0584	-5.39343
14.43	34.057	-5.39731
14.44	34.0556	-5.40122
14.45	34.0542	-5.40514
14.46	34.0527	-5.40908
14.47	34.0513	-5.41304
14.48	34.0499	-5.41701
14.49	34.0484	-5.421
14.5	34.047	-5.425
14.51	34.0456	-5.42901
14.52	34.0441	-5.43303
14.53	34.0427	-5.43706
14.54	34.0412	-5.4411
14.55	34.0397	-5.44515
14.56	34.0383	-5.44919
14.57	34.0368	-5.45325
14.58	34.0354	-5.4573
14.59	34.0339	-5.46136
14.6	34.0325	-5.46541
14.61	34.031	-5.46947
14.62	34.0295	-5.47352
14.63	34.0281	-5.47756
14.64	34.0266	-5.48161
14.65	34.0252	-5.48564
14.66	34.0237	-5.48967
14.67	34.0223	-5.49368
14.68	34.0208	-5.49769
14.69	34.0194	-5.50168
14.7	34.018	-5.50566
14.71	34.0165	-5.50963
14.72	34.0151	-5.51358
14.73	34.0137	-5.51752
14.74	34.0123	-5.52143
14.75	34.0109	-5.52533
14.76	34.0095	-5.5292
14.77	34.0081	-5.53306
14.78	34.0067	-5.53689
14.79	34.0054	-5.54069
14.8	34.004	-5.54447
14.81	34.0026	-5.54823
14.82	34.0013	-5.55195
14.83	34	-5.55565
14.84	33.9986	-5.55932
14.85	33.9973	-5.56295
14.86	33.996	-5.56655
14.87	33.9948	-5.57012
14.88	33.9935	-5.57366
14.89	33.9922	-5.57715
14.9	33.991	-5.58062
14.91	33.9897	-5.58404
14.92	33.9885	-5.58742
14.93	33.9873	-5.59077
14.94	33.9861	-5.59407
14.95	33.985	-5.59733
14.96	33.9838	-5.60055
14.97	33.9827	-5.60373
14.98	33.9815	-5.60686
14.99	33.9804	-5.60994
15	33.9793	-5.61298
15.01	33.9783	-5.61597
15.02	33.9772	-5.61891
15.03	33.9762	-5.6218
15.04	33.9751	-5.62464
15.05	33.9741	-5.62743
15.06	33.9731	-5.63017
15.07	33.9722	-5.63286
15.08	33.9712	-5.63549
15.09	33.9703	-5.63807
15.1	33.9694	-5.64059
15.11	33.9685	-5.64306
15.12	33.9676	-5.64547
15.13	33.9668	-5.64783
15.14	33.966	-5.65012
15.15	33.9652	-5.65236
15.16	33.9644	-5.65454
15.17	33.9636	-5.65666
15.18	33.9629	-5.65872
15.19	33.9621	-5.66073
15.2	33.9614	-5.66267
15.21	33.9608	-5.66454
15.22	33.9601	-5.66636
15.23	33.9595	-5.66811
15.24	33.9589	-5.6698
15.25	33.9583	-5.67143
15.26	33.9577	-5.673
15.27	33.9572	-5.6745
15.28	33.9567	-5.67594
15.29	33.9562	-5.67731
15.3	33.9557	-5.67861
15.31	33.9553	-5.67986
15.32	33.9548	-5.68103
15.33	33.9544	-5.68215
15.34	33.9541	-5.68319
15.35	33.9537	-5.68417
15.36	33.9534	-5.68509
15.37	33.9531	-5.68593
15.38	33.9528	-5.68672
15.39	33.9525	-5.68743
15.4	33.9523	-5.68808
15.41	33.9521	-5.68867
15.42	33.9519	-5.68918
15.43	33.9517	-5.68963
15.44	33.9516	-5.69002
15.45	33.9515	-5.69034
15.46	33.9514	-5.69059
15.47	33.9513	-5.69078
15.48	33.9513	-5.6909
15.49	33.9513	-5.69095
15.5	33.9513	-5.69094
15.51	33.9513	-5.69087
15.52	33.9513	-5.69073
15.53	33.9514	-5.69052
15.54	33.9515	-5.69025
15.55	33.9516	-5.68992
15.56	33.9518	-5.68952
15.57	33.9519	-5.68906
15.58	33.9521	-5.68853
15.59	33.9523	-5.68795
15.6	33.9526	-5.6873
15.61	33.9528	-5.68659
15.62	33.9531	-5.68581
15.63	33.9534	-5.68498
15.64	33.9537	-5.68409
15.65	33.9541	-5.68313
15.66	33.9544	-5.68212
15.67	33.9548	-5.68104
15.68	33.9552	-5.67991
15.69	33.9557	-5.67872
15.7	33.9561	-5.67748
15.71	33.9566	-5.67617
15.72	33.9571	-5.67481
15.73	33.9576	-5.6734
15.74	33.9581	-5.67193
15.75	33.9587	-5.67041
15.76	33.9592	-5.66883
15.77	33.9598	-5.6672
15.78	33.9604	-5.66552
15.79	33.961	-5.66378
15.8	33.9617	-5.662
15.81	33.9623	-5.66017
15.82	33.963	-5.65829
15.83	33.9637	-5.65636
15.84	33.9644	-5.65438
15.85	33.9652	-5.65236
15.86	33.9659	-5.65029
15.87	33.9667	-5.64817
15.88	33.9674	-5.64602
15.89	33.9682	-5.64382
15.9	33.969	-5.64157
15.91	33.9699	-5.63929
15.92	33.9707	-5.63697
15.93	33.9715	-5.6346
15.94	33.9724	-5.6322
15.95	33.9733	-5.62976
15.96	33.9742	-5.62728
15.97	33.9751	-5.62477
15.98	33.976	-5.62223
15.99	33.9769	-5.61965
16	33.9779	-5.61703
16.01	33.9788	-5.61439
16.02	33.9798	-5.61171
16.03	33.9808	-5.60901
16.04	33.9817	-5.60627
16.05	33.9827	-5.60351
16.06	33.9837	-5.60072
16.07	33.9848	-5.59791
16.08	33.9858	-5.59507
16.09	33.9868	-5.59221
16.1	33.9878	-5.58932
16.11	33.9889	-5.58642
16.12	33.9899	-5.58349
16.13	33.991	-5.58055
16.14	33.9921	-5.57758
16.15	33.9931	-5.5746
16.16	33.9942	-5.5716
16.17	33.9953	-5.56859
16.18	33.9964	-5.56556
16.19	33.9975	-5.56252
16.2	33.9986	-5.55946
16.21	33.9997	-5.5564
16.22	34.0008	-5.55332
16.23	34.0019	-5.55024
16.24	34.003	-5.54715
16.25	34.0041	-5.54405
16.26	34.0053	-5.54095
16.27	34.0064	-5.53784
16.28	34.0075	-5.53472
16.29	34.0086	-5.53161
16.3	34.0097	-5.52849
16.31	34.0109	-5.52537
16.32	34.012	-5.52225
16.33	34.0131	-5.51913
16.34	34.0142	-5.51602
16.35	34.0154	-5.51291
16.36	34.0165	-5.5098
16.37	34.0176	-5.5067
16.38	34.0187	-5.5036
16.39	34.0198	-5.50052
16.4	34.0209	-5.49744
16.41	34.022	-5.49436
16.42	34.0231	-5.4913
16.43	34.0242	-5.48825
16.44	34.0253	-5.48522
16.45	34.0264	-5.48219
16.46	34.0275	-5.47918
16.47	34.0286	-5.47618
16.48	34.0296	-5.4732
16.49	34.0307	-5.47024
16.5	34.0318	-5.46729
16.51	34.0328	-5.46436
16.52	34.0339	-5.46146
16.53	34.0349	-5.45857
16.54	34.0359	-5.4557
16.55	34.037	-5.45285
16.56	34.038	-5.45003
16.57	34.039	-5.44723
16.58	34.04	-5.44446
16.59	34.041	-5.44171
16.6	34.042	-5.43898
16.61	34.0429	-5.43628
16.62	34.0439	-5.43361
16.63	34.0449	-5.43097
16.64	34.0458	-5.42836
16.65	34.0467	-5.42577
16.66	34.0476	-5.42322
16.67	34.0486	-5.42069
16.68	34.0494	-5.4182
16.69	34.0503	-5.41574
16.7	34.0512	-5.41332
16.71	34.0521	-5.41093
16.72	34.0529	-5.40857
16.73	34.0538	-5.40625
16.74	34.0546	-5.40396
16.75	34.0554	-5.40171
16.76	34.0562	-5.39949
16.77	34.057	-5.39731
16.78	34.0577	-5.39518
16.79	34.0585	-5.39307
16.8	34.0592	-5.39101
16.81	34.06	-5.38899
16.82	34.0607	-5.38701
16.83	34.0614	-5.38506
16.84	34.0621	-5.38316
16.85	34.0627	-5.3813
16.86	34.0634	-5.37948
16.87	34.064	-5.3777
16.88	34.0647	-5.37597
16.89	34.0653	-5.37428
16.9	34.0659	-5.37263
16.91	34.0664	-5.37102
16.92	34.067	-5.36946
16.93	34.0675	-5.36795
16.94	34.0681	-5.36648
16.95	34.0686	-5.36505
16.96	34.0691	-5.36367
16.97	34.0696	-5.36233
16.98	34.07	-5.36104
16.99	34.0705	-5.3598
17	34.0709	-5.3586
17.01	34.0713	-5.35745
17.02	34.0717	-5.35634
17.03	34.0721	-5.35528
17.04	34.0725	-5.35427
17.05	34.0728	-5.35331
17.06	34.0731	-5.35239
17.07	34.0735	-5.35152
17.08	34.0737	-5.3507
17.09	34.074	-5.34993
17.1	34.0743	-5.3492
17.11	34.0745	-5.34852
17.12	34.0748	-5.34789
17.13	34.075	-5.34731
17.14	34.0752	-5.34677
17.15	34.0753	-5.34628
17.16	34.0755	-5.34584
17.17	34.0756	-5.34545
17.18	34.0758	-5.34511
17.19	34.0759	-5.34481
17.2	34.076	-5.34456
17.21	34.076	-5.34436
17.22	34.0761	-5.34421
17.23	34.0761	-5.3441
17.24	34.0761	-5.34404
17.25	34.0762	-5.34403
17.26	34.0761	-5.34406
17.27	34.0761	-5.34414
17.28	34.0761	-5.34427
17.29	34.076	-5.34444
17.3	34.0759	-5.34466
17.31	34.0758	-5.34493
17.32	34.0757	-5.34524
17.33	34.0756	-5.34559
17.34	34.0754	-5.34599
17.35	34.0753	-5.34644
17.36	34.0751	-5.34693
17.37	34.0749	-5.34747
17.38	34.0747	-5.34804
17.39	34.0745	-5.34867
17.4	34.0742	-5.34933
17.41	34.074	-5.35004
17.42	34.0737	-5.35079
17.43	34.0734	-5.35158
17.44	34.0731	-5.35242
17.45	34.0728	-5.35329
17.46	34.0725	-5.35421
17.47	34.0721	-5.35517
17.48	34.0718	-5.35616
17.49	34.0714	-5.3572
17.5	34.071	-5.35827
17.51	34.0706	-5.35939
17.52	34.0702	-5.36054
17.53	34.0698	-5.36173
17.54	34.0693	-5.36295
17.55	34.0689	-5.36422
17.56	34.0684	-5.36552
17.57	34.0679	-5.36685
17.58	34.0674	-5.36822
17.59	34.0669	-5.36962
17.6	34.0664	-5.37106
17.61	34.0659	-5.37253
17.62	34.0653	-5.37403
17.63	34.0648	-5.37557
17.64	34.0642	-5.37713
17.65	34.0637	-5.37873
17.66	34.0631	-5.38036
17.67	34.0625	-5.38202
17.68	34.0619	-5.3837
17.69	34.0613	-5.38541
17.7	34.0606	-5.38716
17.71	34.06	-5.38892
17.72	34.0593	-5.39072
17.73	34.0587	-5.39254
17.74	34.058	-5.39438
17.75	34.0574	-5.39625
17.76	34.0567	-5.39814
17.77	34.056	-5.40006
17.78	34.0553	-5.40199
17.79	34.0546	-5.40395
17.8	34.0539	-5.40593
17.81	34.0531	-5.40793
17.82	34.0524	-5.40995
17.83	34.0517	-5.41198
17.84	34.0509	-5.41404
17.85	34.0502	-5.41611
17.86	34.0495	-5.4182
17.87	34.0487	-5.4203
17.88	34.0479	-5.42241
17.89	34.0472	-5.42455
17.9	34.0464	-5.42669
17.91	34.0456	-5.42885
17.92	34.0448	-5.43101
17.93	34.0441	-5.43319
17.94	34.0433	-5.43538
17.95	34.0425	-5.43758
17.96	34.0417	-5.43979
17.97	34.0409	-5.442
17.98	34.0401	-5.44422
17.99	34.0393	-5.44645
18	34.0385	-5.44868
18.01	34.0377	-5.45092
18.02	34.0369	-5.45316
18.03	34.0361	-5.45541
18.04	34.0352	-5.45765
18.05	34.0344	-5.4599
18.06	34.0336	-5.46215
18.07	34.0328	-5.4644
18.08	34.032	-5.46665
18.09	34.0312	-5.4689
18.1	34.0304	-5.47114
18.11	34.0296	-5.47338
18.12	34.0288	-5.47562
